date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:03:37	1311345/1311345	---MC-	200	added ('OK')	image/png	etag:%22c84f216a9fd68b22f8eb215a52d0dcfb%22	https://framerusercontent.com/images/A7bYP7cur2fSkCSNjrwfSwprxMw.png?width=1454&height=1160	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/A7bYP7cur2fSkCSNjrwfSwprxMwffb3.png	(from https://harmone.framer.ai/projects/the-peaceful-backyard-garden-transformation)
12:03:38	123310/123310	---MC-	200	added ('OK')	image/png	etag:%2261b7b17ecd7944c5299a6faa83874a10%22	https://framerusercontent.com/images/fgS9Zm36S0hQXMKVzWNshNJFn4.png?scale-down-to=512&width=1454&height=1160%20512w,https://framerusercontent.com/images/fgS9Zm36S0hQXMKVzWNshNJFn4.png?scale-down-to=1024&width=1454&height=1160%201024w,https://framerusercontent.com/images/fgS9Zm36S0hQXMKVzWNshNJFn4.png?width=1454&height=1160%201454w	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/fgS9Zm36S0hQXMKVzWNshNJFn4fbdf.png	(from https://harmone.framer.ai/projects/the-peaceful-backyard-garden-transformation)
12:03:39	162309/162309	---MC-	200	added ('OK')	image/png	etag:%220f36dc12c88da115475a4afb1cce8ad4%22	https://framerusercontent.com/images/A7bYP7cur2fSkCSNjrwfSwprxMw.png?scale-down-to=512&width=1454&height=1160%20512w,https://framerusercontent.com/images/A7bYP7cur2fSkCSNjrwfSwprxMw.png?scale-down-to=1024&width=1454&height=1160%201024w,https://framerusercontent.com/images/A7bYP7cur2fSkCSNjrwfSwprxMw.png?width=1454&height=1160%201454w	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/A7bYP7cur2fSkCSNjrwfSwprxMw3ad0.png	(from https://harmone.framer.ai/projects/the-peaceful-backyard-garden-transformation)
12:03:43	1264604/1264604	---MC-	200	added ('OK')	image/png	etag:%227518637477f15bd4a854ba3de0f5e76f%22	https://framerusercontent.com/images/LM0vRNvdYtrVYp26InVBjG2Om38.png?width=3200&height=1200	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/LM0vRNvdYtrVYp26InVBjG2Om38c9a7.png	(from https://harmone.framer.ai/blogs)
12:03:43	433225/433225	---M-Z	200	added ('OK')	text/html	etag:%221f803785fc4fe2ff6785f208a6ae3d62%22	https://harmone.framer.ai/blogs/essential-garden-maintenance-tips-for-keeping-your-outdoor-space-fresh-green-and-healthy	C:/My%20Web%20Sites/Lwancare%201/harmone.framer.ai/blogs/essential-garden-maintenance-tips-for-keeping-your-outdoor-space-fresh-green-and-healthy.html	(from https://harmone.framer.ai/blogs)
12:03:44	226538/226538	---MC-	200	added ('OK')	image/png	etag:%229085bc99e3fcc1445e8f691ceac41053%22	https://framerusercontent.com/images/POlpQUGMrGr1PxBqlnM8DPOCcCQ.png?width=866&height=560	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/POlpQUGMrGr1PxBqlnM8DPOCcCQ3b51.png	(from https://harmone.framer.ai/blogs)
12:03:45	433255/433255	---M-Z	200	added ('OK')	text/html	etag:%227ffb3435a795c729405b880f4c6aae35%22	https://harmone.framer.ai/blogs/best-practices-for-maintaining-a-beautiful-garden-with-healthy-plants-throughout-every-season	C:/My%20Web%20Sites/Lwancare%201/harmone.framer.ai/blogs/best-practices-for-maintaining-a-beautiful-garden-with-healthy-plants-throughout-every-season.html	(from https://harmone.framer.ai/blogs)
12:03:46	241231/241231	---MC-	200	added ('OK')	image/png	etag:%22448bce43cf0d6d92c6f1411b4d748721%22	https://framerusercontent.com/images/44dq0ajiDoHZkSuzegR5KGkd46g.png?width=866&height=560	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/44dq0ajiDoHZkSuzegR5KGkd46g3b51.png	(from https://harmone.framer.ai/blogs)
12:03:47	433198/433198	---M-Z	200	added ('OK')	text/html	etag:%22c28f22b091ed5de732b2f526a28920b4%22	https://harmone.framer.ai/blogs/how-to-create-a-low-maintenance-garden-that-looks-beautiful-and-stays-healthy-year-round	C:/My%20Web%20Sites/Lwancare%201/harmone.framer.ai/blogs/how-to-create-a-low-maintenance-garden-that-looks-beautiful-and-stays-healthy-year-round.html	(from https://harmone.framer.ai/blogs)
12:03:48	227245/227245	---MC-	200	added ('OK')	image/png	etag:%221c880764c8b8204d88cac0c6eca28e42%22	https://framerusercontent.com/images/TNPcls9dCtDTJglwTPx0YH98.png?width=866&height=560	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/TNPcls9dCtDTJglwTPx0YH983b51.png	(from https://harmone.framer.ai/blogs)
12:03:49	91835/91835	---MC-	200	added ('OK')	image/png	etag:%2232c22705eb5967a5ab903ccea03471a2%22	https://framerusercontent.com/images/POlpQUGMrGr1PxBqlnM8DPOCcCQ.png?scale-down-to=512&width=866&height=560%20512w,https://framerusercontent.com/images/POlpQUGMrGr1PxBqlnM8DPOCcCQ.png?width=866&height=560%20866w	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/POlpQUGMrGr1PxBqlnM8DPOCcCQ380e.png	(from https://harmone.framer.ai/blogs)
12:03:50	92201/92201	---MC-	200	added ('OK')	image/png	etag:%22d194a10bb54a18f5dd795cef22bfbc95%22	https://framerusercontent.com/images/44dq0ajiDoHZkSuzegR5KGkd46g.png?scale-down-to=512&width=866&height=560%20512w,https://framerusercontent.com/images/44dq0ajiDoHZkSuzegR5KGkd46g.png?width=866&height=560%20866w	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/44dq0ajiDoHZkSuzegR5KGkd46ged22.png	(from https://harmone.framer.ai/blogs)
12:03:51	89059/89059	---MC-	200	added ('OK')	image/png	etag:%2288e90046b4b2bbf4f837ddc1015eefa0%22	https://framerusercontent.com/images/TNPcls9dCtDTJglwTPx0YH98.png?scale-down-to=512&width=866&height=560%20512w,https://framerusercontent.com/images/TNPcls9dCtDTJglwTPx0YH98.png?width=866&height=560%20866w	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/TNPcls9dCtDTJglwTPx0YH985f14.png	(from https://harmone.framer.ai/blogs)
12:03:52	83432/83432	---MC-	200	added ('OK')	image/png	etag:%22f2856c393d99159b524854746410504e%22	https://framerusercontent.com/images/rBzCXq2OPRoBvPkyXAb1Btonbg.png?width=512&height=512	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/rBzCXq2OPRoBvPkyXAb1Btonbg20cf.png	(from https://harmone.framer.ai/blogs/how-to-create-a-beautiful-and-healthy-garden-that-thrives-throughout-every-season)
12:03:55	839049/839049	---MC-	200	added ('OK')	image/png	etag:%22c29ffaa151d148c8aedb24e3c77189a0%22	https://framerusercontent.com/images/N3EH2aYxztDfWWLXB6YULO3bzpE.png?width=1142&height=900	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/N3EH2aYxztDfWWLXB6YULO3bzpEd51e.png	(from https://harmone.framer.ai/blogs/how-to-create-a-beautiful-and-healthy-garden-that-thrives-throughout-every-season)
12:03:58	687439/687439	---MC-	200	added ('OK')	image/png	etag:%2259935188b7b88f908590d7d7a914a4a2%22	https://framerusercontent.com/images/eW46cLJR4pk9p8HZgiCoj2s2c.png?width=1142&height=900	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/eW46cLJR4pk9p8HZgiCoj2s2cd51e.png	(from https://harmone.framer.ai/blogs/how-to-create-a-beautiful-and-healthy-garden-that-thrives-throughout-every-season)
12:03:59	81997/81997	---MC-	200	added ('OK')	image/png	etag:%2271dad2374838aadb9f5f70ed44c53d4e%22	https://framerusercontent.com/images/2dMqJdnNLwNlNap3cLOh0tpaSxo.png?width=512&height=512	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/2dMqJdnNLwNlNap3cLOh0tpaSxo20cf.png	(from https://harmone.framer.ai/blogs/how-to-create-a-beautiful-and-healthy-garden-that-thrives-throughout-every-season)
12:03:59	432638/432638	---M-Z	200	added ('OK')	text/html	etag:%2293904f3ac9b83cac999115b42c83315f%22	https://harmone.framer.ai/blogs/simple-ways-to-make-your-garden-more-beautiful-with-thoughtful-planting-and-regular-care	C:/My%20Web%20Sites/Lwancare%201/harmone.framer.ai/blogs/simple-ways-to-make-your-garden-more-beautiful-with-thoughtful-planting-and-regular-care.html	(from https://harmone.framer.ai/blogs/how-to-create-a-beautiful-and-healthy-garden-that-thrives-throughout-every-season)
12:04:00	189308/189308	---MC-	200	added ('OK')	image/png	etag:%220bf993d74e6609ddbf66ac00e0170f20%22	https://framerusercontent.com/images/uzhPeHlkqnZvClKxe1O84naL4.png?width=866&height=560	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/uzhPeHlkqnZvClKxe1O84naL43b51.png	(from https://harmone.framer.ai/blogs/how-to-create-a-beautiful-and-healthy-garden-that-thrives-throughout-every-season)
12:04:02	165638/165638	---MC-	200	added ('OK')	image/png	etag:%228bb1b95736c2e50dc7f1735b9559897a%22	https://framerusercontent.com/images/N3EH2aYxztDfWWLXB6YULO3bzpE.png?scale-down-to=512&width=1142&height=900%20512w,https://framerusercontent.com/images/N3EH2aYxztDfWWLXB6YULO3bzpE.png?scale-down-to=1024&width=1142&height=900%201024w,https://framerusercontent.com/images/N3EH2aYxztDfWWLXB6YULO3bzpE.png?width=1142&height=900%201142w	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/N3EH2aYxztDfWWLXB6YULO3bzpE8851.png	(from https://harmone.framer.ai/blogs/how-to-create-a-beautiful-and-healthy-garden-that-thrives-throughout-every-season)
12:04:03	147882/147882	---MC-	200	added ('OK')	image/png	etag:%2279a4b65db44744432cdfdc24ad230ba0%22	https://framerusercontent.com/images/eW46cLJR4pk9p8HZgiCoj2s2c.png?scale-down-to=512&width=1142&height=900%20512w,https://framerusercontent.com/images/eW46cLJR4pk9p8HZgiCoj2s2c.png?scale-down-to=1024&width=1142&height=900%201024w,https://framerusercontent.com/images/eW46cLJR4pk9p8HZgiCoj2s2c.png?width=1142&height=900%201142w	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/eW46cLJR4pk9p8HZgiCoj2s2c89a8.png	(from https://harmone.framer.ai/blogs/how-to-create-a-beautiful-and-healthy-garden-that-thrives-throughout-every-season)
12:04:04	77176/77176	---MC-	200	added ('OK')	image/png	etag:%228445a4834192f1a4b7081597af8c54b3%22	https://framerusercontent.com/images/uzhPeHlkqnZvClKxe1O84naL4.png?scale-down-to=512&width=866&height=560%20512w,https://framerusercontent.com/images/uzhPeHlkqnZvClKxe1O84naL4.png?width=866&height=560%20866w	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/uzhPeHlkqnZvClKxe1O84naL471b1.png	(from https://harmone.framer.ai/blogs/how-to-create-a-beautiful-and-healthy-garden-that-thrives-throughout-every-season)
12:04:04	74838/74838	---MC-	200	added ('OK')	image/png	etag:%22073e4990dae1f4f9f0aa3f62dfa2345d%22	https://framerusercontent.com/images/SKFHLfNdFiKitPPXF3K0vK2LTdU.png?width=512&height=512	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/SKFHLfNdFiKitPPXF3K0vK2LTdU20cf.png	(from https://harmone.framer.ai/blogs/how-to-care-for-your-garden-and-keep-plants-growing-strong-through-every-season)
12:04:05	61245/61245	---MC-	200	added ('OK')	image/png	etag:%22e7e6a56cfe9338f8af10a4325bc3101e%22	https://framerusercontent.com/images/BSftxzVQSMmsOvLJDb9Pjrn4hc.png?width=512&height=512	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/BSftxzVQSMmsOvLJDb9Pjrn4hc20cf.png	(from https://harmone.framer.ai/blogs/simple-gardening-tips-for-growing-healthy-plants-and-creating-beautiful-outdoor-spaces-all-year)
12:04:05	379993/379993	---M-Z	200	added ('OK')	text/html	etag:%22491223eb3055108c9c7d765d6aa4ce1c%22	https://harmone.framer.ai/projects/a-beautiful-garden-entrance-project	C:/My%20Web%20Sites/Lwancare%201/harmone.framer.ai/projects/a-beautiful-garden-entrance-project.html	(from https://harmone.framer.ai/projects)
12:04:09	1021766/1021766	---MC-	200	added ('OK')	image/png	etag:%22d64c3f09c0ea53a284543ecbdb197e38%22	https://framerusercontent.com/images/FA05ePyQwM8USMYvPgIElcNPI.png?width=1454&height=1160	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/FA05ePyQwM8USMYvPgIElcNPIffb3.png	(from https://harmone.framer.ai/projects)
12:04:10	141016/141016	---MC-	200	added ('OK')	image/png	etag:%224999ae72a7984cab6869cd397830d475%22	https://framerusercontent.com/images/FA05ePyQwM8USMYvPgIElcNPI.png?scale-down-to=512&width=1454&height=1160%20512w,https://framerusercontent.com/images/FA05ePyQwM8USMYvPgIElcNPI.png?scale-down-to=1024&width=1454&height=1160%201024w,https://framerusercontent.com/images/FA05ePyQwM8USMYvPgIElcNPI.png?width=1454&height=1160%201454w	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/FA05ePyQwM8USMYvPgIElcNPI48d1.png	(from https://harmone.framer.ai/projects)
12:04:11	86357/86357	---MC-	200	added ('OK')	image/png	etag:%22b475da346e65dd8a84adce3d351cc0d8%22	https://framerusercontent.com/images/UaRhk5VoIspFMX9RIIiKQlF3QA.png?width=1005&height=1065	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/UaRhk5VoIspFMX9RIIiKQlF3QA32eb.png	(from https://harmone.framer.ai/shops)
12:04:11	365843/365843	---M-Z	200	added ('OK')	text/html	etag:%229c4ebeb63b26061b70103b0951dac636%22	https://harmone.framer.ai/shops/aglaonema	C:/My%20Web%20Sites/Lwancare%201/harmone.framer.ai/shops/aglaonema.html	(from https://harmone.framer.ai/shops)
12:04:12	175739/175739	---MC-	200	added ('OK')	image/png	etag:%221f937d4dea41b83ad91f048d1189d724%22	https://framerusercontent.com/images/TixnQ3OonhE4mtE0VVzm5gsPY3Q.png?width=1005&height=1065	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/TixnQ3OonhE4mtE0VVzm5gsPY3Q32eb.png	(from https://harmone.framer.ai/shops)
12:04:13	366482/366482	---M-Z	200	added ('OK')	text/html	etag:%223fb26c8dfc01790e2b033447a4469dcc%22	https://harmone.framer.ai/shops/areca-palm	C:/My%20Web%20Sites/Lwancare%201/harmone.framer.ai/shops/areca-palm.html	(from https://harmone.framer.ai/shops)
12:04:14	114070/114070	---MC-	200	added ('OK')	image/png	etag:%227bc7b1cc03e61536b7b3240182859619%22	https://framerusercontent.com/images/oDXswZmUAgUABziFqwRYvPO3Kk.png?width=1005&height=1065	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/oDXswZmUAgUABziFqwRYvPO3Kk32eb.png	(from https://harmone.framer.ai/shops)
12:04:14	366582/366582	---M-Z	200	added ('OK')	text/html	etag:%2275788cb386160d009b64c971a82b7c3c%22	https://harmone.framer.ai/shops/fiddle-leaf-fig	C:/My%20Web%20Sites/Lwancare%201/harmone.framer.ai/shops/fiddle-leaf-fig.html	(from https://harmone.framer.ai/shops)
12:04:15	50350/50350	---MC-	200	added ('OK')	image/png	etag:%2203d2b7258a97ea7d582ba7f1b0004a48%22	https://framerusercontent.com/images/rcj8QmUhwFG79U09daL6XKc0Ua0.png?width=670&height=710	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/rcj8QmUhwFG79U09daL6XKc0Ua03b4c.png	(from https://harmone.framer.ai/shops)
12:04:15	366514/366514	---M-Z	200	added ('OK')	text/html	etag:%221ce6039f133e8f9fd8743127b3885cbc%22	https://harmone.framer.ai/shops/english-ivy	C:/My%20Web%20Sites/Lwancare%201/harmone.framer.ai/shops/english-ivy.html	(from https://harmone.framer.ai/shops)
12:04:16	190722/190722	---MC-	200	added ('OK')	image/png	etag:%222ac2ca1442ecf07a4bc09d5dab536f71%22	https://framerusercontent.com/images/QL3D0Yj3FlJeEKse0DpyCm7Sgw8.png?width=1005&height=1065	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/QL3D0Yj3FlJeEKse0DpyCm7Sgw832eb.png	(from https://harmone.framer.ai/shops)
12:04:17	366252/366252	---M-Z	200	added ('OK')	text/html	etag:%221794c6e609ab620ee585692f684d954c%22	https://harmone.framer.ai/shops/snake-plant	C:/My%20Web%20Sites/Lwancare%201/harmone.framer.ai/shops/snake-plant.html	(from https://harmone.framer.ai/shops)
12:04:17	55768/55768	---MC-	200	added ('OK')	image/png	etag:%2208545cc1d69e95d795239bbf10cc375d%22	https://framerusercontent.com/images/nwxBQjOfOTb5DdxHzaRyEup6LMM.png?width=670&height=710	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/nwxBQjOfOTb5DdxHzaRyEup6LMM3b4c.png	(from https://harmone.framer.ai/shops)
12:04:18	366230/366230	---M-Z	200	added ('OK')	text/html	etag:%224de07b7291fb16160b654f328cbe7102%22	https://harmone.framer.ai/shops/monstera-deliciosa	C:/My%20Web%20Sites/Lwancare%201/harmone.framer.ai/shops/monstera-deliciosa.html	(from https://harmone.framer.ai/shops)
12:04:19	125694/125694	---MC-	200	added ('OK')	image/png	etag:%2279ba84edf822630199f1e675ae441bd1%22	https://framerusercontent.com/images/CUAQwfbsKfls77aFg2Uda6xMkY.png?width=1005&height=1065	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/CUAQwfbsKfls77aFg2Uda6xMkY32eb.png	(from https://harmone.framer.ai/shops)
12:04:19	365787/365787	---M-Z	200	added ('OK')	text/html	etag:%22e7eadb0b62a8a8710d6884b25bcff5cb%22	https://harmone.framer.ai/shops/zz-plant	C:/My%20Web%20Sites/Lwancare%201/harmone.framer.ai/shops/zz-plant.html	(from https://harmone.framer.ai/shops)
12:04:20	51829/51829	---MC-	200	added ('OK')	image/png	etag:%224cb881cfb7229f16f01cdc9b64f94aae%22	https://framerusercontent.com/images/NId3ak6A9HnVAtymbMLEkqmYo.png?width=670&height=710	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/NId3ak6A9HnVAtymbMLEkqmYo3b4c.png	(from https://harmone.framer.ai/shops)
12:04:20	84340/84340	---MC-	200	added ('OK')	image/png	etag:%2206eb94e0bae9ab56a68c4ccf0b5fd58c%22	https://framerusercontent.com/images/UaRhk5VoIspFMX9RIIiKQlF3QA.png?scale-down-to=1024&width=1005&height=1065%20966w,https://framerusercontent.com/images/UaRhk5VoIspFMX9RIIiKQlF3QA.png?width=1005&height=1065%201005w	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/UaRhk5VoIspFMX9RIIiKQlF3QAdfa0.png	(from https://harmone.framer.ai/shops)
12:04:22	167883/167883	---MC-	200	added ('OK')	image/png	etag:%22e5f341edab78eb1b1527468c6e32120e%22	https://framerusercontent.com/images/TixnQ3OonhE4mtE0VVzm5gsPY3Q.png?scale-down-to=1024&width=1005&height=1065%20966w,https://framerusercontent.com/images/TixnQ3OonhE4mtE0VVzm5gsPY3Q.png?width=1005&height=1065%201005w	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/TixnQ3OonhE4mtE0VVzm5gsPY3Q6936.png	(from https://harmone.framer.ai/shops)
12:04:22	110175/110175	---MC-	200	added ('OK')	image/png	etag:%22bc94930b0b30a17be70e038c55e15439%22	https://framerusercontent.com/images/oDXswZmUAgUABziFqwRYvPO3Kk.png?scale-down-to=1024&width=1005&height=1065%20966w,https://framerusercontent.com/images/oDXswZmUAgUABziFqwRYvPO3Kk.png?width=1005&height=1065%201005w	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/oDXswZmUAgUABziFqwRYvPO3Kkf34a.png	(from https://harmone.framer.ai/shops)
12:04:23	50350/50350	---MC-	200	added ('OK')	image/png	etag:%2203d2b7258a97ea7d582ba7f1b0004a48%22	https://framerusercontent.com/images/rcj8QmUhwFG79U09daL6XKc0Ua0.png?width=670&height=710%20670w	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/rcj8QmUhwFG79U09daL6XKc0Ua094a0.png	(from https://harmone.framer.ai/shops)
12:04:24	187823/187823	---MC-	200	added ('OK')	image/png	etag:%228b0c7f2902ef38fba331c89193b0ddf1%22	https://framerusercontent.com/images/QL3D0Yj3FlJeEKse0DpyCm7Sgw8.png?scale-down-to=1024&width=1005&height=1065%20966w,https://framerusercontent.com/images/QL3D0Yj3FlJeEKse0DpyCm7Sgw8.png?width=1005&height=1065%201005w	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/QL3D0Yj3FlJeEKse0DpyCm7Sgw8188e.png	(from https://harmone.framer.ai/shops)
12:04:25	55768/55768	---MC-	200	added ('OK')	image/png	etag:%2208545cc1d69e95d795239bbf10cc375d%22	https://framerusercontent.com/images/nwxBQjOfOTb5DdxHzaRyEup6LMM.png?width=670&height=710%20670w	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/nwxBQjOfOTb5DdxHzaRyEup6LMM94a0.png	(from https://harmone.framer.ai/shops)
12:04:25	120826/120826	---MC-	200	added ('OK')	image/png	etag:%22f24ff73230384760a070cc41959b82fe%22	https://framerusercontent.com/images/CUAQwfbsKfls77aFg2Uda6xMkY.png?scale-down-to=1024&width=1005&height=1065%20966w,https://framerusercontent.com/images/CUAQwfbsKfls77aFg2Uda6xMkY.png?width=1005&height=1065%201005w	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/CUAQwfbsKfls77aFg2Uda6xMkYe1cc.png	(from https://harmone.framer.ai/shops)
12:04:26	51829/51829	---MC-	200	added ('OK')	image/png	etag:%224cb881cfb7229f16f01cdc9b64f94aae%22	https://framerusercontent.com/images/NId3ak6A9HnVAtymbMLEkqmYo.png?width=670&height=710%20670w	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/NId3ak6A9HnVAtymbMLEkqmYo94a0.png	(from https://harmone.framer.ai/shops)
12:04:29	815517/815517	---MC-	200	added ('OK')	image/png	etag:%22d47f12478d033643cb2b5862a402addc%22	https://framerusercontent.com/images/p0ru9M8dur9yi8j0vefmWSMxWY.png?width=1600&height=1662	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/p0ru9M8dur9yi8j0vefmWSMxWYe024.png	(from https://harmone.framer.ai/teams)
12:04:32	810877/810877	---MC-	200	added ('OK')	image/png	etag:%22f53e926b9709eac17dba9392d82e1bcd%22	https://framerusercontent.com/images/yjt1vm5JT1ovDUPbRhBlJtFbVnA.png?width=1360&height=1650	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/yjt1vm5JT1ovDUPbRhBlJtFbVnA9a26.png	(from https://harmone.framer.ai/teams)
12:04:33	296964/296964	---MC-	200	added ('OK')	image/png	etag:%228b8df65701881e3c9c143c8aba1b8072%22	https://framerusercontent.com/images/55bI9tNzZUKbcSSXIK9qZWQrNs.png?width=908&height=1100	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/55bI9tNzZUKbcSSXIK9qZWQrNsb01f.png	(from https://harmone.framer.ai/teams)
12:04:36	815139/815139	---MC-	200	added ('OK')	image/png	etag:%229c97756c67bb5ef80432ad734bbfb7da%22	https://framerusercontent.com/images/6tqFEYcCGuSwRAyU7CgGkcDyeOQ.png?width=1362&height=1650	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/6tqFEYcCGuSwRAyU7CgGkcDyeOQf0cf.png	(from https://harmone.framer.ai/teams)
12:04:37	81175/81175	---MC-	200	added ('OK')	image/png	etag:%22ecbb68c040756aeed8a6a3b91772d045%22	https://framerusercontent.com/images/C4bJVt0fptrMEFKySobsIJyFY.png?width=512&height=512	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/C4bJVt0fptrMEFKySobsIJyFY20cf.png	(from https://harmone.framer.ai/blogs/essential-garden-maintenance-tips-for-keeping-your-outdoor-space-fresh-green-and-healthy)
12:04:38	75119/75119	---MC-	200	added ('OK')	image/png	etag:%22926acf5e1d68bccf8233269b3383639b%22	https://framerusercontent.com/images/Gpg5GTXyli1TfCNdiFZWP4AwoE.png?width=512&height=512	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/Gpg5GTXyli1TfCNdiFZWP4AwoE20cf.png	(from https://harmone.framer.ai/blogs/best-practices-for-maintaining-a-beautiful-garden-with-healthy-plants-throughout-every-season)
12:04:39	71855/71855	---MC-	200	added ('OK')	image/png	etag:%229b6e8819b9e63a9e6621bd46cf88b4fd%22	https://framerusercontent.com/images/FNI8aDxM38UQIsLScbVSnAdbqpI.png?width=512&height=512	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/FNI8aDxM38UQIsLScbVSnAdbqpI20cf.png	(from https://harmone.framer.ai/blogs/how-to-create-a-low-maintenance-garden-that-looks-beautiful-and-stays-healthy-year-round)
12:04:40	53958/53958	---MC-	200	added ('OK')	image/png	etag:%226a8bd6757a5ebec5b48521bf7cf98c85%22	https://framerusercontent.com/images/Xay5jpOW4GLPHC4lGTAjpQWUNM4.png?width=512&height=512	C:/My%20Web%20Sites/Lwancare%201/framerusercontent.com/images/Xay5jpOW4GLPHC4lGTAjpQWUNM420cf.png	(from https://harmone.framer.ai/blogs/simple-ways-to-make-your-garden-more-beautiful-with-thoughtful-planting-and-regular-care)
